1.0	2.0
0.6309573444801932	1.8928720334405797
0.39810717055349726	1.592428682213989
0.251188643150958	1.507131858905748
0.15848931924611134	1.4264038732150022
0.1	1.6000000000000003
0.06309573444801933	4.605988614705415
0.039810717055349734	5.334636085416861
0.025118864315095794	6.204359485828677
0.015848931924611134	6.925983251055128
0.01	7.739999999999879
0.00630957344480193	8.530543297372125
0.003981071705534973	9.395329225062945
0.0025118864315095794	10.228401549107373
0.001584893192461114	11.103761706382452
0.001	11.993999999998792
0.000630957344480193	12.903077694621283
0.00039810717055349735	13.789636173641224
0.00025118864315095795	14.703829604142296
0.00015848931924611142	15.60961305252053
0.0001	16.522799999974833
6.309573444801929e-5	17.44464556450569
3.9810717055349695e-5	18.295771426427283
2.5118864315095822e-5	18.917117190973112
1.584893192461114e-5	19.168300528910287
1.0e-5	19.396139999434876
6.30957344480193e-6	19.680531248177232
3.981071705534969e-6	19.867124315406542
2.5118864315095823e-6	20.075310349199896
1.584893192461114e-6	20.36719932119464
1.0e-6	20.552724999457116
