1.0	0.0
0.6309573444801932	0.6
0.39810717055349726	0.7
0.251188643150958	1.0
0.15848931924611134	1.1
0.1	1.3
0.06309573444801933	5.5
0.039810717055349734	6.489146880021995
0.025118864315095794	6.807212229390979
0.015848931924611134	7.052774706452019
0.01	7.839999999999877
0.00630957344480193	8.644115619378573
0.003981071705534973	9.013146341331556
0.0025118864315095794	8.949851355468946
0.001584893192461114	9.954714141847807
0.001	10.80799999999945
0.000630957344480193	11.651889280516917
0.00039810717055349735	12.522461049768207
0.00025118864315095795	13.406942639552014
0.00015848931924611142	14.298747893041435
0.0001	15.20159999997791
6.309573444801929e-5	16.10417668618001
3.9810717055349695e-5	17.011676747805726
2.5118864315095822e-5	17.925700735333177
1.584893192461114e-5	18.839625378684865
1.0e-5	19.755899999421256
6.30957344480193e-6	20.671001777729096
3.981071705534969e-6	21.805185662717072
2.5118864315095823e-6	22.725202333859
1.584893192461114e-6	23.644679195334994
1.0e-6	24.562643003579137
