0.010000000000000002	1.7
0.00630957344480193	1.8
0.003981071705534973	2.1
0.0025118864315095794	2.3
0.001584893192461114	2.7
0.001	3.2
0.000630957344480193	3.9
0.00039810717055349735	11.19278310011823
0.00025118864315095795	12.089960583509626
0.00015848931924611142	12.974411141426478
0.0001	13.873099999981006
6.309573444801929e-5	14.77657933764707
3.9810717055349695e-5	15.688766620055166
2.5118864315095822e-5	16.60032897862828
1.584893192461114e-5	17.51289543845339
1.0e-5	18.42768999947154
6.30957344480193e-6	19.34391550497851
3.981071705534969e-6	20.266565145124368
2.5118864315095823e-6	21.18268301848938
1.584893192461114e-6	22.101230961368223
1.0e-6	23.025514001999035
