0.01	1.8
0.00630957344480193	1.9
0.003981071705534973	2.2
0.0025118864315095794	2.6
0.001584893192461114	3.0
0.001	3.5
0.000630957344480193	3.9
0.00039810717055349735	11.19676417182377
0.00025118864315095795	12.079913037783573
0.00015848931924611142	12.976946970534405
0.0001	13.872099999981009
6.309573444801929e-5	14.780869847589583
3.9810717055349695e-5	15.690757155907935
2.5118864315095822e-5	16.600002433392188
1.584893192461114e-5	17.512419970495692
1.0e-5	18.42788999947153
6.30957344480193e-6	19.34496920374354
3.981071705534969e-6	20.264785606071356
2.5118864315095823e-6	21.18190182180897
1.584893192461114e-6	22.10108673608785
1.0e-6	23.025349001998865
